# {"t_start": 1768293732.4314985, "env_id": "PctContinuous-v0"} 
r,l,t
5.067429,51,8268.329588
2.889313,29,8281.536147
1.04933,14,8287.32426
2.197875,32,8303.408758
4.623502,45,8324.237293
4.584777,54,8349.837771
3.719982,35,8366.249356
3.455003,31,8382.214545
3.771417,54,8408.148233
2.598362,32,8424.33475
3.606371,48,8447.65192
2.760292,43,8468.638149
3.109701,38,8487.31839
4.110346,50,8511.812487
4.383494,57,8539.214341
3.546811,40,8558.529599
2.802655,44,8580.04487
4.643569,55,8606.525909
1.885453,24,8618.909009
3.415875,38,8638.808846
4.457233,53,8666.54376
4.939313,62,8695.313329
4.969431,54,8720.926125
4.11909,56,8747.127101
4.492361,54,8772.931968
3.661708,48,8796.243593
1.65807,25,8808.537289
3.474724,38,8826.018604
0.521782,11,8830.922787
2.258098,27,8845.422333
3.476929,47,8866.835703
4.506883,59,8895.726993
4.476938,52,8920.31109
3.75709,47,8943.441219
3.591471,38,8961.42176
4.536852,59,8989.926553
4.746689,50,9013.007365
4.210264,50,9037.033525
3.542242,40,9057.212517
4.378274,43,9076.804097
4.583398,58,9105.609996
0.964788,15,9112.547462
2.606813,33,9127.130297
2.377469,33,9142.542827
3.269579,42,9162.628205
4.862432,61,9191.158763
4.785221,54,9216.494682
4.480555,55,9243.905166
2.315697,36,9261.052428
0.737337,13,9267.415548
2.621427,39,9286.749879
5.387452,53,9311.017283
3.366407,37,9328.529668
3.917425,45,9350.023343
2.709162,39,9367.334008
4.623502,45,9388.010624
4.017898,47,9410.243513
5.58994,59,9438.64574
4.621738,45,9459.806947
4.492749,64,9492.124313
4.495246,50,9515.828549
1.206052,15,9522.631928
3.643484,57,9550.925319
5.556478,72,9585.571738
4.110346,50,9609.412341
5.290266,68,9643.215566
4.663958,50,9666.005998
4.826072,72,9701.526417
4.458717,53,9727.616499
5.010378,60,9756.931375
0.948045,13,9763.916862
4.457233,53,9790.827741
4.389256,56,9819.51925
4.569348,50,9844.129097
4.11909,56,9872.927511
4.739305,57,9902.234535
3.146903,40,9921.960439
4.945899,59,9950.749228
2.193517,25,9963.137634
2.070085,33,9979.521862
4.878682,66,10012.40748
4.474952,60,10041.231545
4.16867,55,10067.719183
4.476938,52,10091.753844
4.326701,51,10115.83278
1.79398,18,10124.916132
4.150625,54,10150.438448
0.778195,8,10153.417931
5.342134,63,10184.923567
4.448263,49,10208.516259
0.999628,12,10215.433734
4.583398,58,10243.41737
4.458968,62,10272.924071
3.167055,42,10293.137093
5.26545,69,10327.028964
4.868743,60,10356.313979
3.196459,42,10377.713441
3.019318,33,10393.921769
3.558788,46,10414.712832
3.163024,48,10439.986817
4.27006,57,10467.349786
3.451133,54,10494.17075
4.68894,47,10516.92579
4.464061,53,10542.229359
3.884865,44,10563.440346
4.656448,67,10596.731277
4.623502,45,10618.403127
3.20449,34,10636.123425
5.076217,50,10658.81822
3.369078,30,10673.852583
3.662501,51,10700.137906
4.111287,48,10724.718087
4.810032,66,10755.93267
4.990865,74,10792.723185
2.431873,30,10807.438459
2.57394,31,10821.626097
4.034675,53,10847.026627
4.504714,48,10870.017264
2.321192,34,10887.028761
4.458717,53,10913.525542
2.627156,33,10930.304363
4.102481,45,10953.035578
1.498251,19,10962.426322
3.460392,45,10986.103812
4.255301,47,11008.711479
4.26495,58,11037.105866
5.26218,64,11068.913436
3.260389,42,11089.837299
1.745182,26,11101.83179
3.912651,43,11123.716259
5.574253,78,11161.606163
4.615655,62,11191.424821
4.526329,61,11220.811514
4.416133,58,11249.921013
3.71072,42,11270.123671
5.064148,55,11297.694356
4.578758,48,11320.121651
3.087495,40,11340.043246
4.746689,50,11363.993558
3.155836,39,11382.912554
4.448263,49,11406.389873
4.105395,40,11428.308142
4.30342,55,11456.610735
2.443291,35,11472.809762
1.776687,23,11483.692891
4.166163,56,11509.400547
3.508642,44,11530.192003
4.162183,51,11554.9056
2.517822,29,11568.691457
2.704188,34,11585.677337
1.817378,28,11598.601293
4.719502,60,11629.019579
3.948516,62,11659.739519
3.751039,39,11679.494759
4.667682,56,11707.728821
4.966481,56,11735.910951
3.266043,45,11757.623393
3.680211,36,11775.020956
4.983087,59,11804.204581
4.774958,48,11829.39805
3.295578,29,11842.800771
3.149504,44,11865.005591
4.111287,48,11887.66115
2.940451,38,11906.233127
3.12634,48,11930.017481
3.024475,36,11948.410456
3.504809,42,11969.132382
1.142184,16,11977.59038
2.068463,26,11990.519451
1.78628,27,12004.399794
3.025017,37,12023.216306
